trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Left,0.5,False,0.3762479518659753,20230817:185609.672311,20230817:185631.018462
1,bullseye_high_freq,Left,0.51,True,0.4721085763735321,20230817:185631.020359,20230817:185700.164450
2,checkerboard_separate,Left,0.49,True,0.37770232357200634,20230817:185700.165607,20230817:185730.873929
3,whites_separate,Left,0.49,True,0.46170764953050575,20230817:185730.875378,20230817:185751.136178
4,strip,Left,0.5,False,0.4588270801438983,20230817:185751.137309,20230817:185815.490638
5,catch_trial_black_3,Right,0.5,False,0.5711217950563292,20230817:185815.491793,20230817:185832.510942
6,sbc_separate,Right,0.49,False,0.38096796476740463,20230817:185832.512087,20230817:185900.123534
7,whites,Left,0.51,False,0.5269435262181515,20230817:185900.124664,20230817:185913.217973
8,sbc_separate,Left,0.49,True,0.4597371145287373,20230817:185913.219100,20230817:185938.813774
9,bullseye_low_separate,Right,0.5,False,0.4045548802773281,20230817:185938.814899,20230817:190006.496407
10,catch_trial_white_3,Right,0.5,False,0.4149651117553528,20230817:190006.497543,20230817:190016.985474
11,checkerboard_separate,Right,0.49,False,0.4547244574360241,20230817:190016.986585,20230817:190030.750392
12,checkerboard,Right,0.51,True,0.43498913758212904,20230817:190030.751552,20230817:190038.026210
13,whites_separate,Right,0.49,True,0.39724017521455324,20230817:190038.027348,20230817:190045.145758
14,strip,Right,0.5,True,0.4858609949143256,20230817:190045.146899,20230817:190112.310733
15,catch_trial_black_3,Left,0.5,False,0.5757491270360803,20230817:190112.311873,20230817:190122.682491
16,sbc,Left,0.5,False,0.4552799759666863,20230817:190122.683672,20230817:190132.975522
17,checkerboard,Left,0.51,True,0.43565258086389347,20230817:190132.976639,20230817:190143.726249
18,sbc,Right,0.5,True,0.4141645588824314,20230817:190143.727364,20230817:190157.098475
19,whites,Right,0.51,True,0.39793275362873537,20230817:190157.099328,20230817:190204.074122
20,bullseye_high_freq,Right,0.51,False,0.4189277088899941,20230817:190204.075226,20230817:190233.035434
21,bullseye_low_separate,Left,0.5,True,0.4529954727416397,20230817:190233.036661,20230817:190243.342624
