trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Left,0.5,False,0.5893165921835678,20230811:165816.416884,20230811:165820.369988
1,whites,Left,0.49,True,0.6693282906662018,20230811:165820.439741,20230811:165830.046673
2,checkerboard,Right,0.49,False,0.513402092376477,20230811:165830.047832,20230811:165836.261956
3,bullseye_low_separate,Right,0.51,False,0.5166924954912079,20230811:165836.263066,20230811:165842.946307
4,sbc_separate,Right,0.5,True,0.6274036123869805,20230811:165842.947442,20230811:165856.951936
5,catch_trial_black_3,Right,0.5,False,0.6195120044564469,20230811:165856.953077,20230811:165903.286374
6,whites,Right,0.49,False,0.4621474515817246,20230811:165903.287501,20230811:165909.695977
7,whites_separate,Right,0.5,True,0.5407549887498606,20230811:165909.697120,20230811:165917.922914
8,checkerboard,Left,0.49,False,0.41314288714096215,20230811:165917.924052,20230811:165925.246423
9,bullseye_low_separate,Left,0.51,False,0.5062619635941236,20230811:165925.247905,20230811:165934.502264
10,catch_trial_white_3,Right,0.5,False,0.3929257740505839,20230811:165934.503417,20230811:165941.260727
11,sbc_separate,Left,0.5,False,0.5464785325902454,20230811:165941.261876,20230811:165950.307360
12,checkerboard_separate,Right,0.5,True,0.5409662149774742,20230811:165950.308512,20230811:165955.477645
13,bullseye_high_freq,Left,0.49,True,0.41906636778841155,20230811:165955.478794,20230811:170003.539497
14,sbc,Left,0.51,True,0.5008725712059136,20230811:170003.540658,20230811:170017.178609
15,catch_trial_white_3,Left,0.5,False,0.47383316109865475,20230811:170017.179821,20230811:170022.793574
16,checkerboard_separate,Left,0.5,False,0.43216552807627795,20230811:170022.832920,20230811:170034.741128
17,whites_separate,Left,0.5,True,0.5959567989222101,20230811:170034.742273,20230811:170043.594681
18,bullseye_high_freq,Right,0.49,False,0.545619703638882,20230811:170043.595839,20230811:170104.557113
19,sbc,Right,0.51,True,0.55346815824358,20230811:170104.558248,20230811:170113.978073
20,strip,Left,0.51,False,0.49426360704582467,20230811:170113.979410,20230811:170121.477590
21,strip,Right,0.51,True,0.5957759124682819,20230811:170121.478746,20230811:170123.915572
