trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Left,0.5,False,0.521500206865991,20230811:165553.015238,20230811:165600.519093
1,checkerboard,Right,0.51,True,0.5645866167294932,20230811:165600.520483,20230811:165607.883899
2,sbc,Right,0.5,True,0.5520946623281529,20230811:165607.885030,20230811:165612.290186
3,bullseye_low_separate,Right,0.5,True,0.5050046113693738,20230811:165612.291461,20230811:165617.413718
4,strip,Right,0.5,True,0.5844968635165163,20230811:165617.415056,20230811:165621.956094
5,catch_trial_black_3,Left,0.5,False,0.5862884256022559,20230811:165621.957201,20230811:165628.321957
6,checkerboard_separate,Left,0.49,False,0.41467728670178333,20230811:165628.323101,20230811:165637.786944
7,sbc_separate,Left,0.49,False,0.5109480214721651,20230811:165637.788111,20230811:165642.935736
8,whites_separate,Right,0.49,True,0.535980522990111,20230811:165642.937176,20230811:165649.000645
9,sbc_separate,Right,0.49,True,0.4483544686023288,20230811:165649.001834,20230811:165654.742460
10,catch_trial_black_3,Right,0.5,False,0.4964525624056531,20230811:165654.776579,20230811:165659.247127
11,whites_separate,Left,0.49,False,0.6902973423098906,20230811:165659.248288,20230811:165709.260813
12,bullseye_high_freq,Left,0.51,True,0.45594943196495347,20230811:165709.261960,20230811:165720.228039
13,bullseye_low_separate,Left,0.5,True,0.46362076360448073,20230811:165720.229160,20230811:165724.021715
14,checkerboard,Left,0.51,True,0.6316129978012002,20230811:165724.022862,20230811:165729.313517
15,catch_trial_white_3,Right,0.5,False,0.5307918876760434,20230811:165729.314837,20230811:165732.495329
16,sbc,Left,0.5,False,0.48896013535426824,20230811:165732.496480,20230811:165738.300263
17,whites,Right,0.51,True,0.5002515053064807,20230811:165738.301399,20230811:165745.611623
18,checkerboard_separate,Right,0.49,False,0.6447923622675913,20230811:165745.613300,20230811:165749.549283
19,strip,Left,0.5,True,0.4629028613354658,20230811:165749.550408,20230811:165755.797933
20,whites,Left,0.51,False,0.5845350982996842,20230811:165755.799062,20230811:165805.275003
21,bullseye_high_freq,Right,0.51,True,0.5689403829551151,20230811:165805.276296,20230811:165815.109619
