trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Right,0.5,False,0.35843630756752054,20230904:151953.605498,20230904:151955.387445
1,strip,Left,0.5,True,0.5228569194816126,20230904:151955.388804,20230904:151958.591683
2,sbc,Right,0.5,False,0.7191891949114281,20230904:151958.592814,20230904:152004.262254
3,bullseye_high_freq,Right,0.51,False,0.6106280111170077,20230904:152004.263379,20230904:152008.477721
4,sbc_separate,Left,0.49,False,0.5634233431858765,20230904:152008.478997,20230904:152012.393231
5,catch_trial_black_3,Left,0.5,False,0.7212401362142299,20230904:152012.394538,20230904:152019.828118
6,bullseye_low_separate,Right,0.5,True,0.39999999999999963,20230904:152019.829593,20230904:152026.259866
7,whites,Right,0.51,True,0.44103828679015045,20230904:152026.260710,20230904:152030.496574
8,whites_separate,Left,0.49,True,0.6008185732819478,20230904:152030.497717,20230904:152032.323940
9,strip,Right,0.5,True,0.4744938065657785,20230904:152032.325100,20230904:152037.829334
10,catch_trial_white_3,Left,0.5,False,0.47178613195451335,20230904:152037.883052,20230904:152038.958629
11,whites_separate,Right,0.49,False,0.5311380875086054,20230904:152038.959952,20230904:152040.497675
12,checkerboard,Left,0.51,True,0.5134618831842265,20230904:152040.498795,20230904:152045.469791
13,checkerboard,Right,0.51,True,0.3854598447685868,20230904:152045.470917,20230904:152051.888343
14,bullseye_low_separate,Left,0.5,True,0.5531443339019321,20230904:152051.889485,20230904:152057.205718
15,catch_trial_black_3,Right,0.5,False,0.6557806101087205,20230904:152057.206832,20230904:152100.873095
16,bullseye_high_freq,Left,0.51,False,0.42050198576559206,20230904:152100.874531,20230904:152102.242283
17,checkerboard_separate,Right,0.49,False,0.4995238486231533,20230904:152102.289972,20230904:152108.168466
18,sbc,Left,0.5,False,0.4953128661060385,20230904:152108.169606,20230904:152112.335931
19,whites,Left,0.51,False,0.5314226692445199,20230904:152112.337082,20230904:152116.788842
20,sbc_separate,Right,0.49,True,0.5877376301859356,20230904:152116.789975,20230904:152121.118104
21,checkerboard_separate,Left,0.49,False,0.5176287062916436,20230904:152121.119160,20230904:152125.828519
