trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Right,0.5,False,0.6744721467534417,20230810:114622.789059,20230810:114645.097276
1,sbc_separate,Right,0.51,False,0.5103718844047184,20230810:114645.098705,20230810:114658.553687
2,whites_separate,Right,0.51,False,0.5014931199696125,20230810:114658.554889,20230810:114721.927273
3,checkerboard_separate,Right,0.51,False,0.4431789623269689,20230810:114721.928486,20230810:114732.960888
4,checkerboard,Right,0.5,False,0.569675203083086,20230810:114732.962078,20230810:114741.844502
5,catch_trial_white_3,Left,0.5,False,0.4085452669707629,20230810:114741.845666,20230810:114752.645596
6,bullseye_high_freq,Left,0.5,False,0.449740178204981,20230810:114752.646830,20230810:114803.260283
7,strip,Right,0.49,True,0.4646489577012696,20230810:114803.261461,20230810:114820.414705
8,whites,Right,0.5,True,0.4576494452255545,20230810:114820.415876,20230810:114831.710644
9,checkerboard,Left,0.5,True,0.43038570789198527,20230810:114831.711779,20230810:114842.663321
10,catch_trial_white_3,Right,0.5,False,0.4617779825268514,20230810:114842.664479,20230810:114847.269163
11,whites_separate,Left,0.51,True,0.5011954046034467,20230810:114847.270313,20230810:114857.232731
12,sbc_separate,Left,0.51,False,0.4858875397595117,20230810:114857.233882,20230810:114906.430194
13,whites,Left,0.5,True,0.4518092133553011,20230810:114906.431338,20230810:114918.048488
14,sbc,Left,0.49,False,0.42753395356121254,20230810:114918.049623,20230810:114929.624409
15,catch_trial_black_3,Left,0.5,False,0.5622927125298741,20230810:114929.625705,20230810:114940.349556
16,checkerboard_separate,Left,0.51,False,0.4876406354222869,20230810:114940.350705,20230810:114951.957459
17,bullseye_high_freq,Right,0.5,True,0.4984260255728441,20230810:114951.958617,20230810:115012.032537
18,bullseye_low_separate,Left,0.49,False,0.5119798422063412,20230810:115012.033693,20230810:115024.686191
19,sbc,Right,0.49,False,0.512670434338355,20230810:115024.687344,20230810:115038.016854
20,strip,Left,0.49,False,0.3995062859070986,20230810:115038.017996,20230810:115049.371144
21,bullseye_low_separate,Right,0.49,False,0.44108328080166764,20230810:115049.372466,20230810:115108.694464
