trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Right,0.5,False,0.47076887246175675,20230817:193414.546582,20230817:193440.310686
1,sbc_separate,Right,0.51,True,0.574345813637432,20230817:193440.312127,20230817:193501.199499
2,sbc_separate,Left,0.51,False,0.5499999999999996,20230817:193501.200839,20230817:193511.547892
3,checkerboard_separate,Left,0.51,False,0.4457439580786227,20230817:193511.549053,20230817:193518.978995
4,sbc,Left,0.49,True,0.3286534530301699,20230817:193518.980180,20230817:193539.775074
5,catch_trial_black_3,Left,0.5,False,0.4877939255786451,20230817:193539.776259,20230817:193559.014846
6,bullseye_high_freq,Right,0.5,True,0.42,20230817:193559.016073,20230817:193617.482213
7,whites_separate,Left,0.51,False,0.5525955082819152,20230817:193617.483406,20230817:193627.839198
8,whites,Right,0.5,False,0.4808363142191557,20230817:193627.840406,20230817:193639.985337
9,sbc,Right,0.49,False,0.6103557662471832,20230817:193639.986519,20230817:193647.710446
10,catch_trial_black_3,Right,0.5,False,0.5886643975689604,20230817:193647.711888,20230817:193702.404902
11,checkerboard_separate,Right,0.51,False,0.4999999999999996,20230817:193725.667587,20230817:193738.360072
12,bullseye_low_separate,Left,0.49,True,0.475889087503878,20230817:193738.361284,20230817:193757.470272
13,whites_separate,Right,0.51,True,0.4905063649395071,20230817:193757.471529,20230817:193809.916377
14,checkerboard,Right,0.5,True,0.49919066213123614,20230817:193809.916859,20230817:193824.288718
15,catch_trial_white_3,Left,0.5,False,0.4320654339525235,20230817:193824.289903,20230817:193836.543792
16,bullseye_high_freq,Left,0.5,True,0.44437809564684055,20230817:193836.544995,20230817:193853.695281
17,checkerboard,Left,0.5,True,0.42433432094497114,20230817:193853.696520,20230817:193915.021244
18,strip,Right,0.49,False,0.44999999999999996,20230817:193915.022450,20230817:193930.856388
19,bullseye_low_separate,Right,0.49,False,0.44999999999999996,20230817:193930.857590,20230817:194011.918290
20,whites,Left,0.5,True,0.44606099324854653,20230817:194011.919648,20230817:194027.851223
21,strip,Left,0.49,True,0.39380000604266635,20230817:194027.852423,20230817:194040.610063
