trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Left,0.5,False,0.5315382220122211,20230817:192112.321242,20230817:192116.107508
1,whites,Right,0.49,True,0.37274427722344666,20230817:192116.108878,20230817:192119.097161
2,whites,Left,0.49,True,0.5184572956780074,20230817:192119.098308,20230817:192123.640838
3,sbc,Right,0.51,False,0.5347859767245915,20230817:192123.641894,20230817:192128.537162
4,sbc,Left,0.51,False,0.4872666266037842,20230817:192128.538324,20230817:192132.385969
5,catch_trial_white_3,Left,0.5,False,0.39608793265338355,20230817:192132.387252,20230817:192137.299213
6,bullseye_low_separate,Left,0.51,True,0.43518973501062475,20230817:192137.300383,20230817:192144.660913
7,whites_separate,Left,0.5,False,0.4394169937665102,20230817:192144.662057,20230817:192149.359008
8,strip,Left,0.51,True,0.39999999999999963,20230817:192149.360167,20230817:192157.065438
9,sbc_separate,Left,0.5,True,0.5055484279393228,20230817:192157.066590,20230817:192201.453714
10,catch_trial_white_3,Right,0.5,False,0.4204551292947275,20230817:192201.454860,20230817:192204.089769
11,strip,Right,0.51,True,0.44999999999999996,20230817:192204.090916,20230817:192211.650479
12,whites_separate,Right,0.5,True,0.44100923797838754,20230817:192211.651716,20230817:192215.290287
13,checkerboard_separate,Right,0.5,True,0.45155207255191204,20230817:192215.291457,20230817:192218.929742
14,checkerboard_separate,Left,0.5,False,0.39999999999999963,20230817:192218.931045,20230817:192227.708328
15,catch_trial_black_3,Right,0.5,False,0.5434947420461185,20230817:192227.709477,20230817:192233.667512
16,checkerboard,Left,0.49,True,0.4725716711296168,20230817:192233.668663,20230817:192236.989005
17,checkerboard,Right,0.49,True,0.4454863286693944,20230817:192236.990175,20230817:192243.898929
18,bullseye_low_separate,Right,0.51,True,0.4307516230228221,20230817:192243.900092,20230817:192249.221634
19,bullseye_high_freq,Right,0.49,False,0.44633303625534637,20230817:192249.250164,20230817:192253.097386
20,bullseye_high_freq,Left,0.49,True,0.41685504670600887,20230817:192253.098470,20230817:192257.367775
21,sbc_separate,Right,0.5,False,0.42130611756878367,20230817:192257.368911,20230817:192301.453927
