trial,stim,likert_flipped,presented_intensity,response,start_time,stop_time
0,catch_trial_white_3,False,nan,3,20230904:180103.349483,20230904:180105.916065
1,whites,True,0.51,4,20230904:180105.917399,20230904:180108.275440
2,catch_trial_black_5,False,nan,3,20230904:180108.276580,20230904:180109.243227
3,bullseye_high_freq,False,0.51,2,20230904:180109.244324,20230904:180113.199687
4,catch_trial_black_2,False,nan,3,20230904:180113.200832,20230904:180114.148897
5,whites_separate,False,0.49,2,20230904:180114.203309,20230904:180116.760427
6,catch_trial_black_4,False,nan,3,20230904:180116.761556,20230904:180117.472349
7,bullseye_low_separate,False,0.5,2,20230904:180117.473490,20230904:180119.003762
8,catch_trial_white_4,False,nan,3,20230904:180119.004943,20230904:180119.954731
9,sbc_separate,False,0.49,5,20230904:180119.986643,20230904:180121.679371
10,catch_trial_white_5,False,nan,5,20230904:180121.680558,20230904:180124.604246
11,strip,True,0.5,3,20230904:180124.605371,20230904:180137.768362
12,catch_trial_black_1,False,nan,3,20230904:180137.769497,20230904:180138.480961
13,bullseye_high_freq,True,0.51,4,20230904:180138.482228,20230904:180141.519518
14,catch_trial_white_2,False,nan,3,20230904:180141.520627,20230904:180142.492569
15,sbc,True,0.5,5,20230904:180142.493863,20230904:180144.417570
16,catch_trial_black_3,False,nan,3,20230904:180144.418692,20230904:180145.390552
17,sbc_separate,True,0.49,1,20230904:180145.391973,20230904:180147.670005
18,catch_trial_white_1,False,nan,3,20230904:180147.671104,20230904:180148.489465
19,checkerboard_separate,False,0.49,3,20230904:180148.490880,20230904:180152.707126
20,whites,False,0.51,3,20230904:180152.708245,20230904:180200.669734
21,checkerboard,True,0.51,2,20230904:180200.670847,20230904:180208.632375
22,strip,False,0.5,1,20230904:180208.633498,20230904:180212.886563
23,checkerboard,False,0.51,2,20230904:180212.887694,20230904:180220.346779
24,bullseye_low_separate,True,0.5,5,20230904:180220.347964,20230904:180222.259628
25,whites_separate,True,0.49,5,20230904:180222.260789,20230904:180223.848283
26,checkerboard_separate,True,0.49,4,20230904:180223.849591,20230904:180228.530489
27,sbc,False,0.5,1,20230904:180228.531612,20230904:180229.950136
