trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Left,0.5,False,0.013268632124517787,20230904:153606.350051,20230904:153609.696685
1,sbc_separate,Left,0.51,True,0.15812894281461376,20230904:153609.698039,20230904:153618.615895
2,whites,Right,0.5,False,0.5131271034390081,20230904:153618.617057,20230904:153624.536241
3,bullseye_low_separate,Right,0.49,False,0.45079860632405144,20230904:153624.537373,20230904:153629.912096
4,bullseye_high_freq,Right,0.5,True,0.4571688230185739,20230904:153629.960565,20230904:153636.089380
5,catch_trial_black_3,Right,0.5,False,0.7206159326103139,20230904:153636.090501,20230904:153642.718504
6,checkerboard,Right,0.5,True,0.4639979720494429,20230904:153642.719635,20230904:153651.502983
7,bullseye_low_separate,Left,0.49,False,0.4999999999999996,20230904:153651.504105,20230904:153709.243031
8,checkerboard_separate,Left,0.51,False,0.5926730158481593,20230904:153709.244161,20230904:153718.225561
9,whites_separate,Right,0.51,False,0.5058934723635601,20230904:153718.226703,20230904:153726.022836
10,catch_trial_white_3,Right,0.5,False,0.48725635932795175,20230904:153726.024386,20230904:153727.339795
11,strip,Right,0.49,True,0.4969741692277319,20230904:153727.340952,20230904:153731.906814
12,bullseye_high_freq,Left,0.5,True,0.39999999999999997,20230904:153731.940823,20230904:153742.863730
13,whites,Left,0.5,True,0.5320970337432291,20230904:153742.864893,20230904:153747.769669
14,checkerboard_separate,Right,0.51,False,0.48314712925725134,20230904:153747.770805,20230904:153749.563762
15,catch_trial_black_3,Left,0.5,False,0.6116834404061182,20230904:153749.564983,20230904:153753.518521
16,sbc,Left,0.49,False,0.42945805104590373,20230904:153753.519814,20230904:153758.920985
17,checkerboard,Left,0.5,True,0.4324702284957396,20230904:153758.922436,20230904:153802.470777
18,sbc_separate,Right,0.51,True,0.4640067512933224,20230904:153802.471460,20230904:153805.737186
19,whites_separate,Left,0.51,False,0.5563876214233524,20230904:153805.738452,20230904:153808.071770
20,strip,Left,0.49,True,0.4142860374808305,20230904:153808.073072,20230904:153811.371243
21,sbc,Right,0.49,False,0.4113709747490241,20230904:153811.372372,20230904:153813.436892
