trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Right,0.5,False,0.6643762532954834,20230904:182840.814829,20230904:182904.116942
1,whites,Right,0.5,True,0.5106937735758416,20230904:182904.118300,20230904:182913.631503
2,checkerboard,Left,0.5,True,0.4771702295027007,20230904:182913.632626,20230904:182932.693109
3,bullseye_high_freq,Right,0.5,False,0.5513845264626156,20230904:182932.694241,20230904:182948.490550
4,sbc,Right,0.49,False,0.6145905052402414,20230904:182948.491700,20230904:183008.716454
5,catch_trial_black_3,Left,0.5,False,0.5966741895830794,20230904:183008.717613,20230904:183017.976029
6,whites_separate,Left,0.51,True,0.5125963503133364,20230904:183017.977182,20230904:183034.031335
7,sbc,Left,0.49,False,0.43854445762827143,20230904:183034.032190,20230904:183042.752837
8,bullseye_low_separate,Left,0.49,False,0.39625038857896017,20230904:183042.753970,20230904:183051.524751
9,checkerboard_separate,Left,0.51,False,0.4779188225428213,20230904:183051.525900,20230904:183057.472307
10,catch_trial_white_3,Left,0.5,False,0.40703821798538,20230904:183057.473175,20230904:183113.128441
11,sbc_separate,Right,0.51,True,0.3814290255822056,20230904:183113.129616,20230904:183120.363721
12,whites,Left,0.5,False,0.43390496371227955,20230904:183120.364896,20230904:183126.538860
13,bullseye_low_separate,Right,0.49,True,0.4316189391117794,20230904:183126.540024,20230904:183131.778504
14,strip,Right,0.49,False,0.4881638183743752,20230904:183131.848250,20230904:183138.183465
15,catch_trial_white_3,Right,0.5,False,0.4349143690443157,20230904:183138.184609,20230904:183146.725108
16,sbc_separate,Left,0.51,True,0.5365418315842261,20230904:183146.726249,20230904:183156.077235
17,whites_separate,Right,0.51,False,0.4825714186641496,20230904:183156.078363,20230904:183203.985763
18,checkerboard,Right,0.5,False,0.485998472031511,20230904:183203.986870,20230904:183210.871019
19,strip,Left,0.49,True,0.5173528009275014,20230904:183210.872159,20230904:183220.459905
20,checkerboard_separate,Right,0.51,False,0.4152687620427602,20230904:183220.461051,20230904:183221.914706
21,bullseye_high_freq,Left,0.5,False,0.4605247567503032,20230904:183221.915858,20230904:183228.502128
