trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_3_white_left,False,nan,nan,0.19239202942493305,20230808:141227.555612,20230808:141242.409982
1,sbc_separate,Right,0.49,False,0.44113976015214107,20230808:141242.411602,20230808:141258.488565
2,whites_separate,Right,0.49,False,0.3828317908629964,20230808:141258.489704,20230808:141316.573317
3,bullseye_low_separate,Right,0.5,False,0.4442610795901962,20230808:141351.994039,20230808:141401.802154
4,sbc,Left,0.5,True,0.399136416572294,20230808:141401.803391,20230808:141411.025774
5,catch_trial_3_white_right,False,nan,nan,0.19501064994078188,20230808:141411.026945,20230808:141418.405789
6,checkerboard_separate,Right,0.49,True,0.5348955821038084,20230808:141418.406974,20230808:141441.388227
7,checkerboard_separate,Left,0.49,True,0.4548088254298318,20230808:141441.389395,20230808:141459.123455
8,whites,Left,0.51,False,0.5601492588988812,20230808:141459.124657,20230808:141510.742706
9,strip,Left,0.5,True,0.5344819530598909,20230808:141510.743951,20230808:141520.918753
10,catch_trial_3_black_left,False,nan,nan,0.3557756745007725,20230808:141520.919978,20230808:141530.514201
11,checkerboard,Right,0.51,True,0.5777386229296838,20230808:141530.515374,20230808:141541.888440
12,sbc_separate,Left,0.49,True,0.5137532124424222,20230808:141541.889612,20230808:141555.734055
13,bullseye_high_freq,Right,0.51,True,0.5008636684259327,20230808:141555.735218,20230808:141609.899987
14,strip,Right,0.5,False,0.5232533719213466,20230808:141609.901161,20230808:141625.670498
15,catch_trial_3_black_right,False,nan,nan,0.3764489403440713,20230808:141625.671649,20230808:141639.197531
16,bullseye_low_separate,Left,0.5,True,0.5268696285475571,20230808:141639.198674,20230808:141652.806977
17,whites_separate,Left,0.49,False,0.5824412925860846,20230808:141652.808148,20230808:141702.530324
18,checkerboard,Left,0.51,True,0.5135040888378605,20230808:141702.531490,20230808:141714.102809
19,whites,Right,0.51,False,0.4299999999999999,20230808:141714.104132,20230808:141733.887029
20,sbc,Right,0.5,True,0.5659732885029909,20230808:141733.888207,20230808:141747.530192
21,bullseye_high_freq,Left,0.51,True,0.5312851353148936,20230808:141747.531352,20230808:141803.941097
