trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Right,0.5,False,0.5207982005850179,20230904:165329.424847,20230904:165525.717476
1,bullseye_low_separate,Right,0.49,False,0.29,20230904:165525.718909,20230904:165602.655978
2,bullseye_high_freq,Right,0.5,False,0.27637337420719005,20230904:165602.657210,20230904:165728.417513
3,checkerboard,Right,0.5,False,0.21962143570362613,20230904:165728.418701,20230904:165743.271750
4,whites_separate,Left,0.51,False,0.2,20230904:165743.272896,20230904:165804.346103
5,catch_trial_white_3,Right,0.5,False,0.7465216968400586,20230904:165804.347287,20230904:165807.393484
6,bullseye_low_separate,Left,0.49,False,0.41321396353361706,20230904:165807.394650,20230904:165816.691718
7,whites,Right,0.5,True,0.18175415334504963,20230904:165816.692943,20230904:165830.078872
8,checkerboard_separate,Right,0.51,False,0.2,20230904:165830.080057,20230904:165840.047267
9,sbc,Left,0.49,True,0.06660694349743981,20230904:165840.048396,20230904:165848.591400
10,catch_trial_white_3,Left,0.5,False,0.95,20230904:165848.592528,20230904:165858.638016
11,strip,Left,0.49,True,0.44889056558804896,20230904:165858.639153,20230904:165916.359206
12,checkerboard_separate,Left,0.51,True,0.25,20230904:165916.360364,20230904:165927.955682
13,whites_separate,Right,0.51,False,0.33870610136071666,20230904:165927.956835,20230904:165952.859049
14,bullseye_high_freq,Left,0.5,False,0.33045251705882106,20230904:165952.860192,20230904:170010.326757
15,catch_trial_black_3,Left,0.5,False,0.0002901797210511786,20230904:170010.327901,20230904:170015.307954
16,checkerboard,Left,0.5,True,0.14778008511058427,20230904:170015.309115,20230904:170026.662927
17,sbc,Right,0.49,False,0,20230904:170026.664077,20230904:170033.369044
18,strip,Right,0.49,False,0.5499999999999999,20230904:170033.370169,20230904:170100.294668
19,sbc_separate,Left,0.51,False,0.5505125669068883,20230904:170100.295824,20230904:170120.126178
20,whites,Left,0.5,False,0.6415627152430471,20230904:170120.127481,20230904:170126.957002
21,sbc_separate,Right,0.51,False,0.6418178725493526,20230904:170126.958136,20230904:170132.143969
