trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Left,0.5,False,0.595947069192048,20230811:161544.452675,20230811:161617.015958
1,bullseye_high_freq,Right,0.51,True,0.5482826976279644,20230811:161617.017516,20230811:161637.797175
2,whites,Left,0.51,True,0.4727002618686154,20230811:161637.798321,20230811:161655.974967
3,sbc,Left,0.5,True,0.3737123562726452,20230811:161655.976123,20230811:161708.635490
4,sbc,Right,0.5,False,0.563467764940316,20230811:161708.636652,20230811:161734.193681
5,catch_trial_black_3,Right,0.5,False,0.6821273494297753,20230811:161734.194817,20230811:161743.050320
6,bullseye_low_separate,Right,0.5,True,0.4089787556593394,20230811:161743.051457,20230811:161800.615340
7,strip,Right,0.5,True,0.535051996070495,20230811:161800.616785,20230811:161818.796060
8,checkerboard,Right,0.51,False,0.533177934714601,20230811:161818.797388,20230811:161848.989258
9,whites,Right,0.51,False,0.5194392404830348,20230811:161848.990418,20230811:161910.849878
10,catch_trial_white_3,Right,0.5,False,0.3605939095009371,20230811:161910.851019,20230811:161927.941919
11,checkerboard,Left,0.51,False,0.3918189233693433,20230811:161927.943135,20230811:161935.872158
12,sbc_separate,Left,0.49,False,0.5296341481818578,20230811:161935.873516,20230811:161941.127533
13,strip,Left,0.5,True,0.4749496596909902,20230811:161941.129150,20230811:161948.628557
14,sbc_separate,Right,0.49,True,0.3959590568370522,20230811:161948.629719,20230811:162001.770390
15,catch_trial_white_3,Left,0.5,False,0.3297158954970574,20230811:162001.771529,20230811:162014.834628
16,bullseye_high_freq,Left,0.51,False,0.5199999999999996,20230811:162014.835793,20230811:162027.176024
17,bullseye_low_separate,Left,0.5,False,0.39431209576119736,20230811:162027.177171,20230811:162036.579338
18,whites_separate,Right,0.49,False,0.47226069300254064,20230811:162036.580502,20230811:162044.676827
19,checkerboard_separate,Left,0.49,True,0.41544455671372005,20230811:162044.677974,20230811:162056.190796
20,checkerboard_separate,Right,0.49,False,0.42,20230811:162056.191981,20230811:162120.465559
21,whites_separate,Left,0.49,False,0.42595882894081605,20230811:162120.466718,20230811:162139.270445
