trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Left,0.5,False,0.38722698819835727,20230811:154207.170413,20230811:154216.918617
1,checkerboard_separate,Right,0.49,False,0.47145306612697274,20230811:154216.920014,20230811:154230.319444
2,bullseye_high_freq,Left,0.51,True,0.4032159532952043,20230811:154230.320628,20230811:154244.563826
3,bullseye_low_separate,Left,0.5,True,0.5128981365716865,20230811:154244.564986,20230811:154251.702501
4,whites_separate,Right,0.49,False,0.39999999999999963,20230811:154251.703624,20230811:154306.389912
5,catch_trial_black_3,Right,0.5,False,0.6601626668605355,20230811:154306.391197,20230811:154319.406224
6,checkerboard_separate,Left,0.49,True,0.44999999999999996,20230811:154319.407766,20230811:154332.036326
7,checkerboard,Left,0.51,False,0.4500584554848576,20230811:154332.037631,20230811:154338.129756
8,sbc_separate,Left,0.49,True,0.37517272967612714,20230811:154338.130925,20230811:154344.325802
9,strip,Right,0.5,True,0.47695663663761184,20230811:154344.327003,20230811:154346.328733
10,catch_trial_white_3,Right,0.5,False,0.40649609982395274,20230811:154346.330154,20230811:154353.155345
11,whites,Right,0.51,False,0.4499999999999996,20230811:154353.156509,20230811:154401.971177
12,bullseye_low_separate,Right,0.5,True,0.4133057060175429,20230811:154401.972378,20230811:154411.430305
13,sbc,Left,0.5,False,0.45546026233765863,20230811:154411.431617,20230811:154418.278508
14,strip,Left,0.5,False,0.4999999999999996,20230811:154418.279585,20230811:154426.535424
15,catch_trial_black_3,Left,0.5,False,0.5379600285681633,20230811:154426.536585,20230811:154437.237859
16,sbc,Right,0.5,False,0.4231578104441563,20230811:154437.238984,20230811:154443.900383
17,sbc_separate,Right,0.49,True,0.4470598564599033,20230811:154443.901537,20230811:154449.714975
18,whites,Left,0.51,False,0.5260229024851169,20230811:154449.746466,20230811:154458.880466
19,bullseye_high_freq,Right,0.51,False,0.5130653035138105,20230811:154458.881602,20230811:154504.167149
20,whites_separate,Left,0.49,False,0.505452741541116,20230811:154504.204099,20230811:154532.288490
21,checkerboard,Right,0.51,True,0.5181442072699527,20230811:154532.289627,20230811:154536.352292
