trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Right,0.5,False,0.4130292386115264,20230811:151358.151452,20230811:151414.569818
1,bullseye_high_freq,Left,0.51,False,0.488183880240474,20230811:151414.571136,20230811:151433.693952
2,sbc_separate,Right,0.49,True,0.4309598950794082,20230811:151433.695065,20230811:151443.646179
3,bullseye_high_freq,Right,0.51,False,0.3950314421499897,20230811:151443.647307,20230811:151512.099674
4,checkerboard,Right,0.51,False,0.430656258068106,20230811:151512.100789,20230811:151547.235764
5,catch_trial_white_3,Left,0.5,False,0.3709214921769469,20230811:151547.236904,20230811:151555.266251
6,checkerboard_separate,Right,0.49,False,0.3859027805568646,20230811:151555.267524,20230811:151610.629081
7,sbc_separate,Left,0.49,True,0.5564693166748456,20230811:151610.630222,20230811:151618.761899
8,sbc,Right,0.5,False,0.5873804266133416,20230811:151618.763144,20230811:151636.778036
9,whites_separate,Right,0.49,True,0.4188800726878333,20230811:151636.779152,20230811:151734.623175
10,catch_trial_black_3,Left,0.5,False,0.5580825854211215,20230811:151734.624370,20230811:151751.050450
11,sbc,Left,0.5,False,0.45964741370025697,20230811:151751.051592,20230811:151813.397667
12,whites_separate,Left,0.49,False,0.44684221892630055,20230811:151813.398952,20230811:151841.493649
13,bullseye_low_separate,Right,0.5,False,0.4604728913989186,20230811:151841.494774,20230811:151901.650058
14,strip,Right,0.5,True,0.5204750528315496,20230811:151901.651310,20230811:152018.823004
15,catch_trial_black_3,Right,0.5,False,0.6057512202961238,20230811:152018.824177,20230811:152121.290387
16,whites,Left,0.51,False,0.485139639662312,20230811:152121.291545,20230811:152153.172661
17,bullseye_low_separate,Left,0.5,True,0.5283254226313979,20230811:152153.174208,20230811:152233.106517
18,strip,Left,0.5,False,0.49769877334259405,20230811:152233.107640,20230811:152300.356013
19,checkerboard_separate,Left,0.49,False,0.4832835498147199,20230811:152300.357125,20230811:152325.196865
20,checkerboard,Left,0.51,True,0.49215979838450696,20230811:152325.197975,20230811:152351.173229
21,whites,Right,0.51,True,0.46852280274327807,20230811:152351.174377,20230811:152458.587482
