trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_black_3,Left,0.5,False,0.592890945771581,20230904:173648.325650,20230904:173701.616005
1,whites,Right,0.51,True,0.5549370815998514,20230904:173701.617555,20230904:173716.291655
2,sbc_separate,Left,0.49,True,0.49884930236024566,20230904:173716.292802,20230904:173727.499079
3,sbc,Right,0.5,True,0.6273674822516647,20230904:173727.500177,20230904:173736.808746
4,bullseye_low_separate,Right,0.5,False,0.39999999999999997,20230904:173736.809879,20230904:173759.398418
5,catch_trial_white_3,Right,0.5,False,0.3962693634146948,20230904:173759.399548,20230904:173813.007481
6,whites,Left,0.51,True,0.49999999999999994,20230904:173813.008606,20230904:173834.631910
7,strip,Left,0.5,True,0.44999999999999996,20230904:173834.633082,20230904:173849.057059
8,sbc,Left,0.5,True,0.36454638159157365,20230904:173849.058204,20230904:173907.108292
9,whites_separate,Right,0.49,True,0.44652721059780387,20230904:173907.109444,20230904:173921.699555
10,catch_trial_white_3,Left,0.5,False,0.49999999999999994,20230904:173921.700665,20230904:173930.388059
11,strip,Right,0.5,True,0.5282751833499518,20230904:173930.389208,20230904:173940.848028
12,bullseye_high_freq,Left,0.51,True,0.43257903481382887,20230904:173940.849173,20230904:173950.352599
13,checkerboard_separate,Left,0.49,False,0.4012996407545094,20230904:173950.353729,20230904:174011.951083
14,checkerboard,Right,0.51,True,0.4566987677687688,20230904:174011.952200,20230904:174022.796398
15,catch_trial_black_3,Right,0.5,False,0.5499999999999999,20230904:174022.797555,20230904:174034.477407
16,whites_separate,Left,0.49,True,0.44997640318584253,20230904:174034.478554,20230904:174057.294500
17,checkerboard_separate,Right,0.49,True,0.43100973042530455,20230904:174057.295795,20230904:174112.756948
18,checkerboard,Left,0.51,False,0.3966070642048217,20230904:174112.758095,20230904:174126.379248
19,sbc_separate,Right,0.49,True,0.41703783792732774,20230904:174126.380377,20230904:174149.252837
20,bullseye_low_separate,Left,0.5,True,0.5010907031187636,20230904:174149.253973,20230904:174209.148062
21,bullseye_high_freq,Right,0.51,False,0.4267689986715917,20230904:174209.149204,20230904:174222.458660
