trial,stim,target_side,presented_intensity,matching_flipped,intensity_match,start_time,stop_time
0,catch_trial_white_3,Right,0.5,False,0.35,20230904:174228.934134,20230904:174250.484034
1,bullseye_high_freq,Right,0.49,False,0.41849738099128536,20230904:174250.485368,20230904:174257.892145
2,whites_separate,Left,0.5,True,0.49999037957305553,20230904:174257.893270,20230904:174307.013845
3,bullseye_low_separate,Right,0.51,False,0.3,20230904:174307.014248,20230904:174320.474049
4,checkerboard_separate,Right,0.5,False,0.39407393241241734,20230904:174320.475161,20230904:174335.737616
5,catch_trial_black_3,Right,0.5,False,0.5153556183541232,20230904:174335.738669,20230904:174349.651904
6,checkerboard_separate,Left,0.5,True,0.47513023530979004,20230904:174349.653205,20230904:174401.651222
7,sbc,Right,0.51,False,0.6256945117522885,20230904:174401.652678,20230904:174416.499308
8,whites_separate,Right,0.5,True,0.47252362214409477,20230904:174416.500417,20230904:174432.244188
9,bullseye_low_separate,Left,0.51,True,0.504774192054478,20230904:174432.245332,20230904:174440.042768
10,catch_trial_black_3,Left,0.5,False,0.6,20230904:174440.043885,20230904:174453.101518
11,checkerboard,Left,0.49,False,0.43762480662000935,20230904:174453.102637,20230904:174501.811860
12,sbc_separate,Right,0.5,False,0.4024190682830783,20230904:174501.812986,20230904:174511.008101
13,whites,Right,0.49,True,0.41685517269235833,20230904:174511.009260,20230904:174522.535046
14,strip,Left,0.51,True,0.45190311789291454,20230904:174522.536168,20230904:174536.125614
15,catch_trial_white_3,Left,0.5,False,0.40783692263380467,20230904:174536.126724,20230904:174543.853583
16,strip,Right,0.51,False,0.4727097034556182,20230904:174543.854735,20230904:174557.921468
17,whites,Left,0.49,True,0.5457052053000158,20230904:174557.922585,20230904:174615.741216
18,sbc,Left,0.51,False,0.38900857802180383,20230904:174615.742352,20230904:174628.314426
19,sbc_separate,Left,0.5,False,0.5140062518068603,20230904:174628.315556,20230904:174642.241301
20,bullseye_high_freq,Left,0.49,True,0.5058314846445233,20230904:174657.958144,20230904:174715.503253
21,checkerboard,Right,0.49,False,0.4307616855263334,20230904:174715.504524,20230904:174726.007654
